_id,constituency,district,name,gender,age,party,const_category,total_electors,total_const_votes,votes,candidate_voteshare_percent
1809,Chintamani,Chikkaballapur,Vani Krishnareddy,F,41,INC,GEN,186465,158113,12665,8.01
1810,Chintamani,Chikkaballapur,T.R. Kurlareddy,M,56,KJP,GEN,186465,158113,487,0.31
1811,Chintamani,Chikkaballapur,J.K.Krishnareddy,M,46,JD(S),GEN,186465,158113,68950,43.61
1812,Chintamani,Chikkaballapur,Shaffi Ulla.D.S.,M,55,IND,GEN,186465,158113,629,0.4
1813,Chintamani,Chikkaballapur,N.Srinivas,M,36,IND,GEN,186465,158113,468,0.3
1814,Chintamani,Chikkaballapur,M. Krishnareddy (M.K.),M,50,JD(U),GEN,186465,158113,204,0.13
1815,Chintamani,Chikkaballapur,Hanumanthappa,M,32,IND,GEN,186465,158113,323,0.2
1816,Chintamani,Chikkaballapur,G.S. Subash,M,26,IND,GEN,186465,158113,1706,1.08
1817,Chintamani,Chikkaballapur,Sathyanarayana Mahesh,M,47,BJP,GEN,186465,158113,1911,1.21
1818,Chintamani,Chikkaballapur,Krishnareddy. J.K.,M,44,IND,GEN,186465,158113,604,0.38
1819,Chintamani,Chikkaballapur,T.S. Sudhakarareddy,M,42,IND,GEN,186465,158113,692,0.44
1820,Chintamani,Chikkaballapur,C. Gopinath,M,53,CPM,GEN,186465,158113,736,0.47
1821,Srinivaspur,Kolar,Nayaz Ahmed,M,31,SAJP,GEN,190885,168875,219,0.13
1822,Srinivaspur,Kolar,V.Venkategowda,M,41,BJP,GEN,190885,168875,2379,1.41
1823,Srinivaspur,Kolar,K.S.Mallikarjuna,M,41,IND,GEN,190885,168875,1005,0.6
1824,Srinivaspur,Kolar,G.K.Venkatashivareddy,M,65,JD(S),GEN,190885,168875,79533,47.1
1825,Srinivaspur,Kolar,P.C.Venkatashivareddy,M,47,IND,GEN,190885,168875,554,0.33
1826,Srinivaspur,Kolar,K.P.Nagaraja,M,37,BSP,GEN,190885,168875,756,0.45
1827,Srinivaspur,Kolar,V.Srirama,M,33,JD(U),GEN,190885,168875,303,0.18
1828,Srinivaspur,Kolar,K.R.Rameshkumar,M,63,INC,GEN,190885,168875,83426,49.4
1829,Srinivaspur,Kolar,M.Harish,M,37,BSRC,GEN,190885,168875,434,0.26
1830,Srinivaspur,Kolar,S.V.Venkatachalapathi,M,35,KJP,GEN,190885,168875,266,0.16
1831,Mulbagal,Kolar,Amaresh,M,45,INC,SC,171494,138700,11491,8.28
1832,Mulbagal,Kolar,Y. Sreenivasan Patapat,M,43,BJP,SC,171494,138700,2376,1.71
1833,Mulbagal,Kolar,D. Venkataravanappa,M,34,IND,SC,171494,138700,1289,0.93
1834,Mulbagal,Kolar,Doddachowdappa,M,63,KJP,SC,171494,138700,550,0.4
1835,Mulbagal,Kolar,C.K. Jagadish,M,34,BSRC,SC,171494,138700,356,0.26
1836,Mulbagal,Kolar,P.Chandrappa,M,45,SAJP,SC,171494,138700,286,0.21
1837,Mulbagal,Kolar,C. Ramakrishnaiah,M,54,RPI(A),SC,171494,138700,268,0.19
1838,Mulbagal,Kolar,T.V. Balakrishna,M,39,IND,SC,171494,138700,225,0.16
1839,Mulbagal,Kolar,N. Munianjappa,M,57,JD(S),SC,171494,138700,39412,28.42
1840,Mulbagal,Kolar,Ranjith Kumar. T.,M,26,SKP,SC,171494,138700,191,0.14
1841,Mulbagal,Kolar,M.N. Ambarish,M,34,CPI,SC,171494,138700,2450,1.77
1842,Mulbagal,Kolar,V.Adinarayana,M,35,IND,SC,171494,138700,1547,1.12
1843,Mulbagal,Kolar,G. Venkataravana,M,36,IND,SC,171494,138700,1019,0.73
1844,Mulbagal,Kolar,G. Alanguru Ramanna,M,44,IND,SC,171494,138700,1008,0.73
1845,Mulbagal,Kolar,N. Srinivas,M,49,IND,SC,171494,138700,206,0.15
1846,Mulbagal,Kolar,G.Manjunatha,M,34,IND,SC,171494,138700,73146,52.74
1847,Mulbagal,Kolar,V. Nagaraj,M,30,IND,SC,171494,138700,774,0.56
1848,Mulbagal,Kolar,V. Marappa,M,40,IND,SC,171494,138700,707,0.51
1849,Mulbagal,Kolar,T.M. Shivanna,M,41,IND,SC,171494,138700,513,0.37
1850,Mulbagal,Kolar,V. Srinivasa,M,39,IND,SC,171494,138700,442,0.32
1851,Mulbagal,Kolar,Chalapathi,M,40,IND,SC,171494,138700,237,0.17
1852,Mulbagal,Kolar,H.A. Lakshmaiah,M,69,JD(U),SC,171494,138700,207,0.15
1853,Kolar Gold Field,Kolar,R. Bhaskaran,M,55,KJP,SC,169610,117374,606,0.52
1854,Kolar Gold Field,Kolar,G. Lalitha,F,39,IND,SC,169610,117374,795,0.68
1855,Kolar Gold Field,Kolar,Ramachandrappa,M,36,SAJP,SC,169610,117374,251,0.21
1856,Kolar Gold Field,Kolar,M. Venkataswamy,M,58,RPI(A),SC,169610,117374,832,0.71
1857,Kolar Gold Field,Kolar,L.Ranganath,M,44,BRPP,SC,169610,117374,430,0.37
1858,Kolar Gold Field,Kolar,S. Murali,M,27,IND,SC,169610,117374,269,0.23
1859,Kolar Gold Field,Kolar,A.Kantharubhan,M,62,IND,SC,169610,117374,382,0.33
1860,Kolar Gold Field,Kolar,K.R. Devaraja,M,56,BSP,SC,169610,117374,445,0.38
1861,Kolar Gold Field,Kolar,J. Sharma,M,33,IND,SC,169610,117374,365,0.31
1862,Kolar Gold Field,Kolar,Shivakumar .M,M,41,SP,SC,169610,117374,183,0.16
1863,Kolar Gold Field,Kolar,Ramakka .Y,F,59,BJP,SC,169610,117374,55014,46.87
1864,Kolar Gold Field,Kolar,Ravi. Y,M,38,IND,SC,169610,117374,122,0.1
1865,Kolar Gold Field,Kolar,M. Backthavachalam,M,65,JD(S),SC,169610,117374,28992,24.7
1866,Kolar Gold Field,Kolar,V. Kalavathy,F,50,HJP,SC,169610,117374,2501,2.13
1867,Kolar Gold Field,Kolar,V. Rajappa,M,51,BSRC,SC,169610,117374,505,0.43
1868,Kolar Gold Field,Kolar,M. Anbu,M,59,ADMK,SC,169610,117374,2052,1.75
1869,Kolar Gold Field,Kolar,A. Sampangi,M,50,IND,SC,169610,117374,374,0.32
1870,Kolar Gold Field,Kolar,Ramakka,F,46,IND,SC,169610,117374,951,0.81
1871,Kolar Gold Field,Kolar,Anbelagan,M,32,IND,SC,169610,117374,128,0.11
1872,Kolar Gold Field,Kolar,P. Thangaraj,M,38,CPM,SC,169610,117374,2199,1.87
1873,Kolar Gold Field,Kolar,S. Rajendiran,M,53,RPI,SC,169610,117374,9760,8.32
1874,Kolar Gold Field,Kolar,V. Shankar,M,51,INC,SC,169610,117374,10218,8.71
1875,Bangarapet,Kolar,P.M Ramesha,M,38,IND,SC,172912,141858,236,0.17
1876,Bangarapet,Kolar,K.V Sampath Kumar,M,38,SAJP,SC,172912,141858,179,0.13
1877,Bangarapet,Kolar,Manjunatha.V,M,26,IND,SC,172912,141858,146,0.1
1878,Bangarapet,Kolar,Y.R.Prathibha,F,25,IND,SC,172912,141858,127,0.09
1879,Bangarapet,Kolar,Nagendra.C,M,33,IND,SC,172912,141858,175,0.12
1880,Bangarapet,Kolar,Sheshu.V,M,41,KJP,SC,172912,141858,1242,0.88
1881,Bangarapet,Kolar,Manjunatha J.K,M,27,LJP,SC,172912,141858,470,0.33
1882,Bangarapet,Kolar,Srinath.R.N,M,32,IND,SC,172912,141858,354,0.25
1883,Bangarapet,Kolar,Venkatesh.M. Kalavanchi,M,45,BSRC,SC,172912,141858,280,0.2
1884,Bangarapet,Kolar,S.N.Narayanaswamy.K.M,M,45,INC,SC,172912,141858,71570,50.45
1885,Bangarapet,Kolar,Ramachandra,M,54,JD(S),SC,172912,141858,22863,16.12
1886,Bangarapet,Kolar,Em Narayanaswamy,M,60,BJP,SC,172912,141858,43193,30.45
1887,Bangarapet,Kolar,K.V Sudarshan,M,44,SP,SC,172912,141858,173,0.12
1888,Bangarapet,Kolar,Srinivas,M,34,IND,SC,172912,141858,850,0.6
1889,Kolar,Kolar,C.G. Murali,M,36,LSP,GEN,196220,163480,203,0.12
1890,Kolar,Kolar,Mahar Pasha,M,45,SP,GEN,196220,163480,359,0.22
1891,Kolar,Kolar,K.S. Srinivasagowda,M,53,IND,GEN,196220,163480,1147,0.7
1892,Kolar,Kolar,N. Prakash Alias Begli Prakash,M,62,IND,GEN,196220,163480,504,0.31
1893,Kolar,Kolar,Naseer Ahmed,M,53,INC,GEN,196220,163480,41510,25.39
1894,Kolar,Kolar,M.S. Anand,M,45,BJP,GEN,196220,163480,1617,0.99
1895,Kolar,Kolar,C. Thammappa,M,48,JD(U),GEN,196220,163480,298,0.18
1896,Kolar,Kolar,G. Narayanagowda,M,44,IND,GEN,196220,163480,678,0.41
1897,Kolar,Kolar,Amjad Pasha,M,43,IND,GEN,196220,163480,147,0.09
1898,Kolar,Kolar,R. Vathur Prakash,M,47,IND,GEN,196220,163480,62957,38.51
1899,Kolar,Kolar,Srinivasa,M,39,IND,GEN,196220,163480,474,0.29
1900,Kolar,Kolar,S. Naga Shekar,M,40,IND,GEN,196220,163480,292,0.18
1901,Kolar,Kolar,Suhail Dil Nawaz,M,44,IND,GEN,196220,163480,663,0.41
1902,Kolar,Kolar,S. Muniyappa,M,48,IND,GEN,196220,163480,1056,0.65
1903,Kolar,Kolar,K. Srinivasa Gowda,M,66,JD(S),GEN,196220,163480,50366,30.81
1904,Kolar,Kolar,Abdul Rehaman,M,37,KJP,GEN,196220,163480,1041,0.64
1905,Kolar,Kolar,M.S.Narayanaswamy,M,50,SAJP,GEN,196220,163480,168,0.1
1906,Malur,Kolar,Ramegowda .G.E,M,41,IND,GEN,163883,143121,19480,13.61
1907,Malur,Kolar,K.R. Rudrappa,M,64,IND,GEN,163883,143121,718,0.5
1908,Malur,Kolar,Narayanaswamy,M,43,KJP,GEN,163883,143121,354,0.25
1909,Malur,Kolar,B.V.Nagesh,M,46,IND,GEN,163883,143121,332,0.23
1910,Malur,Kolar,K.Jayalakshami Jayaram,F,44,BSRC,GEN,163883,143121,265,0.19
1911,Malur,Kolar,S.R.Krishnaiah Shetty,M,54,IND,GEN,163883,143121,1283,0.9
1912,Malur,Kolar,Krisshnaiah Setty Es.En. Maluru,M,53,IND,GEN,163883,143121,38876,27.16
1913,Malur,Kolar,Channa Keshava,M,45,INC,GEN,163883,143121,20159,14.09
1914,Malur,Kolar,K.S. Manjunathgowda,M,38,JD(S),GEN,163883,143121,57645,40.28
1915,Malur,Kolar,Manjunathagowda,M,32,IND,GEN,163883,143121,774,0.54
1916,Malur,Kolar,Krishnaiah Shetty. H.M.,M,39,IND,GEN,163883,143121,898,0.63
1917,Malur,Kolar,Manjunath,M,38,IND,GEN,163883,143121,803,0.56
1918,Malur,Kolar,M.R.Vijaykumar,M,27,LJP,GEN,163883,143121,449,0.31
1919,Malur,Kolar,M.P.Amaresh,M,29,SAJP,GEN,163883,143121,247,0.17
1920,Malur,Kolar,Ravikumar,M,41,BSP,GEN,163883,143121,838,0.59
1921,Yelahanka,Bangalore Urban,G.R. Padmashree,F,45,RCMP,GEN,293238,196147,678,0.35
1922,Yelahanka,Bangalore Urban,K.N. Muniraju,M,49,IND,GEN,293238,196147,306,0.16
1923,Yelahanka,Bangalore Urban,Saritha S.S,F,36,PPOI,GEN,293238,196147,504,0.26
1924,Yelahanka,Bangalore Urban,Chandrappa,M,46,IND,GEN,293238,196147,397,0.2
1925,Yelahanka,Bangalore Urban,B. Chandrappa,M,43,IND,GEN,293238,196147,669,0.34
1926,Yelahanka,Bangalore Urban,Gopalakrishna H.K,M,39,IND,GEN,293238,196147,266,0.14
1927,Yelahanka,Bangalore Urban,S.R. Vishwanath,M,50,BJP,GEN,293238,196147,75507,38.5
1928,Yelahanka,Bangalore Urban,R. Prakash Anilraj,M,47,IND,GEN,293238,196147,631,0.32
1929,Yelahanka,Bangalore Urban,Venugopal Rao,M,32,KJP,GEN,293238,196147,3736,1.9
1930,Yelahanka,Bangalore Urban,Gopalakrishna M.N,M,42,INC,GEN,293238,196147,52372,26.7
1931,Yelahanka,Bangalore Urban,B. Vishwanath,M,48,IND,GEN,293238,196147,907,0.46
1932,Yelahanka,Bangalore Urban,B. Chandrappa,M,50,JD(S),GEN,293238,196147,57110,29.12
1933,Yelahanka,Bangalore Urban,Mahesh P,M,29,BSRC,GEN,293238,196147,392,0.2
1934,Yelahanka,Bangalore Urban,Obanna,M,65,IND,GEN,293238,196147,201,0.1
1935,Yelahanka,Bangalore Urban,Narayanaswamy B.M,M,50,JD(U),GEN,293238,196147,933,0.48
1936,Yelahanka,Bangalore Urban,Eranna. G,M,34,BSP,GEN,293238,196147,1538,0.78
1937,K.R.Pura,B.B.M.P(North),Dhananjaya Gowda,M,40,IND,GEN,339784,200184,298,0.15
1938,K.R.Pura,B.B.M.P(North),Sarala Bai,F,40,IND,GEN,339784,200184,97,0.05
1939,K.R.Pura,B.B.M.P(North),Gowramma,F,44,CPM,GEN,339784,200184,1553,0.78
1940,K.R.Pura,B.B.M.P(North),C. Devaraj,M,51,IND,GEN,339784,200184,348,0.17
1941,K.R.Pura,B.B.M.P(North),N. Basavaraj,M,64,IND,GEN,339784,200184,450,0.22
1942,K.R.Pura,B.B.M.P(North),Ayub Pasha,M,37,IND,GEN,339784,200184,102,0.05
1943,K.R.Pura,B.B.M.P(North),Srinivas N.,M,35,BSP,GEN,339784,200184,382,0.19
1944,K.R.Pura,B.B.M.P(North),Srinivas,M,33,IND,GEN,339784,200184,84,0.04
1945,K.R.Pura,B.B.M.P(North),Keshav S. Himalai,M,44,IND,GEN,339784,200184,128,0.06
1946,K.R.Pura,B.B.M.P(North),S. Chandrakala,F,42,IND,GEN,339784,200184,205,0.1
1947,K.R.Pura,B.B.M.P(North),P.Umesha,M,42,IND,GEN,339784,200184,198,0.1
1948,K.R.Pura,B.B.M.P(North),Gangadhara R.,M,45,IND,GEN,339784,200184,193,0.1
1949,K.R.Pura,B.B.M.P(North),R. Sathya Narayana,M,40,KJP,GEN,339784,200184,583,0.29
1950,K.R.Pura,B.B.M.P(North),N. Kodanda Reddy,M,51,IND,GEN,339784,200184,130,0.06
1951,K.R.Pura,B.B.M.P(North),B.A.Basavaraja,M,48,INC,GEN,339784,200184,106299,53.1
1952,K.R.Pura,B.B.M.P(North),Ravi Prakash. J,M,54,JD(S),GEN,339784,200184,3955,1.98
1953,K.R.Pura,B.B.M.P(North),Anupama.M.L,F,43,JD(U),GEN,339784,200184,271,0.14
1954,K.R.Pura,B.B.M.P(North),Nandeeshappa Nayaka,M,58,IND,GEN,339784,200184,781,0.39
1955,K.R.Pura,B.B.M.P(North),P.P.Appanna,M,43,CPI(ML)(L),GEN,339784,200184,155,0.08
1956,K.R.Pura,B.B.M.P(North),K. Sathyanarayana,M,60,IND,GEN,339784,200184,137,0.07
1957,K.R.Pura,B.B.M.P(North),M. Ramakrishna,M,66,IND,GEN,339784,200184,66,0.03
1958,K.R.Pura,B.B.M.P(North),N.S.Nandiesha Reddy,M,41,BJP,GEN,339784,200184,82298,41.11
1959,K.R.Pura,B.B.M.P(North),Pairosa Pasha,M,37,BSRC,GEN,339784,200184,225,0.11
1960,K.R.Pura,B.B.M.P(North),Harman Robin Saldana,M,43,IND,GEN,339784,200184,220,0.11
1961,K.R.Pura,B.B.M.P(North),R. Papaiah Reddy,M,70,IND,GEN,339784,200184,776,0.39
1962,K.R.Pura,B.B.M.P(North),Farman Basha,M,38,IND,GEN,339784,200184,250,0.12
1963,Byatarayanapura,Bangalore Urban,Krishna Byre Gowda,M,40,INC,GEN,330387,208322,96125,46.14
1964,Byatarayanapura,Bangalore Urban,Nagaraja.M,M,38,IND,GEN,330387,208322,321,0.15
1965,Byatarayanapura,Bangalore Urban,Abdul Khadeer,M,46,IND,GEN,330387,208322,142,0.07
1966,Byatarayanapura,Bangalore Urban,Shantha Kumari,F,49,MPHP,GEN,330387,208322,275,0.13
1967,Byatarayanapura,Bangalore Urban,A.Byregowda,M,34,IND,GEN,330387,208322,569,0.27
1968,Byatarayanapura,Bangalore Urban,A.Ravi,M,52,BJP,GEN,330387,208322,63725,30.59
1969,Byatarayanapura,Bangalore Urban,K.Sridhar,M,35,AMJP,GEN,330387,208322,148,0.07
1970,Byatarayanapura,Bangalore Urban,Ezaz Pasha,M,49,ANC,GEN,330387,208322,523,0.25
1971,Byatarayanapura,Bangalore Urban,Ansar Pasha,M,43,IND,GEN,330387,208322,200,0.1
1972,Byatarayanapura,Bangalore Urban,Yogaiyah.V.C,M,38,LSP,GEN,330387,208322,1268,0.61
1973,Byatarayanapura,Bangalore Urban,Hanumanthe Gowda,M,45,IND,GEN,330387,208322,908,0.44
1974,Byatarayanapura,Bangalore Urban,K.Manjunath,M,38,KJP,GEN,330387,208322,1781,0.85
1975,Byatarayanapura,Bangalore Urban,Sadiq Basha,M,33,IND,GEN,330387,208322,497,0.24
1976,Byatarayanapura,Bangalore Urban,S.Vinayak Subramaniya S.Vinayaka Subramani,M,36,BSRC,GEN,330387,208322,302,0.14
1977,Byatarayanapura,Bangalore Urban,Hanumante Gowda,M,59,JD(S),GEN,330387,208322,41360,19.85
1978,Byatarayanapura,Bangalore Urban,D.Devraj,M,51,IND,GEN,330387,208322,178,0.09
1979,Yeshvanthapura,Bangalore Urban,M.K. Pasha,M,28,JD(U),GEN,349639,231515,1183,0.51
1980,Yeshvanthapura,Bangalore Urban,T S Chaithanya,M,38,IND,GEN,349639,231515,319,0.14
1981,Yeshvanthapura,Bangalore Urban,R.S.Deepak Kumar,M,39,IND,GEN,349639,231515,369,0.16
1982,Yeshvanthapura,Bangalore Urban,Seetharamu,M,41,IND,GEN,349639,231515,682,0.29
1983,Yeshvanthapura,Bangalore Urban,Mahadeva Swamy B M,M,31,BDBRAJP,GEN,349639,231515,331,0.14
1984,Yeshvanthapura,Bangalore Urban,Hl Krishnappa,M,41,BJP,GEN,349639,231515,12747,5.51
1985,Yeshvanthapura,Bangalore Urban,Lokesh Hk,M,35,BSRC,GEN,349639,231515,413,0.18
1986,Yeshvanthapura,Bangalore Urban,S.T.Somashekar,M,55,INC,GEN,349639,231515,120380,52
1987,Yeshvanthapura,Bangalore Urban,Narasimaiah,M,50,BSP,GEN,349639,231515,1315,0.57
1988,Yeshvanthapura,Bangalore Urban,N Somashekar,M,34,LJP,GEN,349639,231515,431,0.19
1989,Yeshvanthapura,Bangalore Urban,T.N.Javarayi Gowda,M,54,JD(S),GEN,349639,231515,91280,39.43
1990,Yeshvanthapura,Bangalore Urban,Sp Somashekar,M,34,IND,GEN,349639,231515,1126,0.49
1991,Yeshvanthapura,Bangalore Urban,S Nagendra,M,33,IND,GEN,349639,231515,506,0.22
1992,Yeshvanthapura,Bangalore Urban,Rajamma,F,40,IND,GEN,349639,231515,433,0.19
1993,Rajarajeshwarinagar,B.B.M.P(Central),Dr. Priyadharshini Iyer. S.V,F,39,JD(U),GEN,334493,189998,1885,0.99
1994,Rajarajeshwarinagar,B.B.M.P(Central),Pranesh.H.K,M,51,IND,GEN,334493,189998,992,0.52
1995,Rajarajeshwarinagar,B.B.M.P(Central),Arun Kumar.T.R,M,36,BDBRAJP,GEN,334493,189998,580,0.31
1996,Rajarajeshwarinagar,B.B.M.P(Central),Gurumurthy,M,41,BSP,GEN,334493,189998,994,0.52
1997,Rajarajeshwarinagar,B.B.M.P(Central),K.A.Mohan,M,56,KDC,GEN,334493,189998,294,0.15
1998,Rajarajeshwarinagar,B.B.M.P(Central),Manju.V.K,M,29,IND,GEN,334493,189998,781,0.41
1999,Rajarajeshwarinagar,B.B.M.P(Central),K.R.Venkatesh Gowda,M,39,KJP,GEN,334493,189998,5419,2.85
2000,Rajarajeshwarinagar,B.B.M.P(Central),Munirathna,M,49,INC,GEN,334493,189998,71064,37.4
2001,Rajarajeshwarinagar,B.B.M.P(Central),Nagarajappa.H,M,40,IND,GEN,334493,189998,538,0.28
2002,Rajarajeshwarinagar,B.B.M.P(Central),Martin Clifford Rodrigues,M,35,IND,GEN,334493,189998,400,0.21
2003,Rajarajeshwarinagar,B.B.M.P(Central),Inr Gowda Nandish,M,27,IND,GEN,334493,189998,296,0.16
2004,Rajarajeshwarinagar,B.B.M.P(Central),Sadashiva.A.H,M,37,BhJD,GEN,334493,189998,270,0.14
2005,Rajarajeshwarinagar,B.B.M.P(Central),K.L.R.Thimmananjaiah,M,43,JD(S),GEN,334493,189998,52251,27.5
2006,Rajarajeshwarinagar,B.B.M.P(Central),M.Srinivas,M,71,BJP,GEN,334493,189998,50726,26.7
2007,Rajarajeshwarinagar,B.B.M.P(Central),Dr.Sangamnath.C.Nidgun Di,M,43,BSRC,GEN,334493,189998,719,0.38
2008,Rajarajeshwarinagar,B.B.M.P(Central),V.Narayana,M,32,IND,GEN,334493,189998,583,0.31
2009,Rajarajeshwarinagar,B.B.M.P(Central),Srinivasa Murthy,M,40,IND,GEN,334493,189998,787,0.41
2010,Rajarajeshwarinagar,B.B.M.P(Central),P.Thennarasu,M,48,PPIS,GEN,334493,189998,231,0.12
2011,Rajarajeshwarinagar,B.B.M.P(Central),Manjunatha.M,M,26,IND,GEN,334493,189998,928,0.49
2012,Rajarajeshwarinagar,B.B.M.P(Central),Narsingh Patel,M,45,RPI(A),GEN,334493,189998,260,0.14
2013,Dasarahalli,Bangalore Urban,Andanappa B.,M,60,JD(S),GEN,344606,191258,43049,22.51
2014,Dasarahalli,Bangalore Urban,Kemparaju P N,M,33,BSRC,GEN,344606,191258,1331,0.7
2015,Dasarahalli,Bangalore Urban,S Muniraju,M,55,BJP,GEN,344606,191258,57562,30.1
2016,Dasarahalli,Bangalore Urban,R Manjunath,M,42,IND,GEN,344606,191258,1155,0.6
2017,Dasarahalli,Bangalore Urban,Manjunath N (Karle Manju),M,38,IND,GEN,344606,191258,817,0.43
2018,Dasarahalli,Bangalore Urban,G Mariswamy,M,47,KJP,GEN,344606,191258,18238,9.54
2019,Dasarahalli,Bangalore Urban,M Giriyappa,M,40,IND,GEN,344606,191258,205,0.11
2020,Dasarahalli,Bangalore Urban,R Gangadhar,M,52,BSP,GEN,344606,191258,1422,0.74
2021,Dasarahalli,Bangalore Urban,Y G Nagaraj,M,46,BhJD,GEN,344606,191258,374,0.2
2022,Dasarahalli,Bangalore Urban,K Muniraju,M,36,IND,GEN,344606,191258,1174,0.61
2023,Dasarahalli,Bangalore Urban,Lakshminarayana Singh,M,75,IND,GEN,344606,191258,305,0.16
2024,Dasarahalli,Bangalore Urban,B K Shobhabai,F,52,JD(U),GEN,344606,191258,292,0.15
2025,Dasarahalli,Bangalore Urban,K Mallikarjuna Naidu,M,49,IND,GEN,344606,191258,240,0.13
2026,Dasarahalli,Bangalore Urban,Devaraju H,M,35,IND,GEN,344606,191258,219,0.11
2027,Dasarahalli,Bangalore Urban,Umesh,M,31,IND,GEN,344606,191258,215,0.11
2028,Dasarahalli,Bangalore Urban,B L Shankar,M,61,INC,GEN,344606,191258,46734,24.44
2029,Dasarahalli,Bangalore Urban,A Anthoni,M,37,IND,GEN,344606,191258,171,0.09
2030,Dasarahalli,Bangalore Urban,M Zuber Ahamad,M,57,IND,GEN,344606,191258,357,0.19
2031,Dasarahalli,Bangalore Urban,Govindaiah,M,35,IND,GEN,344606,191258,680,0.36
2032,Dasarahalli,Bangalore Urban,Govindegowda M B,M,54,IND,GEN,344606,191258,16206,8.47
2033,Dasarahalli,Bangalore Urban,G Lakshmikantha Acharya,M,36,IND,GEN,344606,191258,512,0.27
2034,Mahalakshmi Layout,B.B.M.P(North),Manohar .H. Ayyannavar,M,50,IND,GEN,245583,147849,133,0.09
2035,Mahalakshmi Layout,B.B.M.P(North),Veeresh Kumar .T,M,43,KJP,GEN,245583,147849,2936,1.99
2036,Mahalakshmi Layout,B.B.M.P(North),Lokesh .L.,M,30,BSP,GEN,245583,147849,669,0.45
2037,Mahalakshmi Layout,B.B.M.P(North),Krishna Murthy,M,39,BSRC,GEN,245583,147849,628,0.42
2038,Mahalakshmi Layout,B.B.M.P(North),Gopalaiah .K.,M,52,JD(S),GEN,245583,147849,66127,44.73
2039,Mahalakshmi Layout,B.B.M.P(North),A. Raja,M,45,IND,GEN,245583,147849,167,0.11
2040,Mahalakshmi Layout,B.B.M.P(North),P.K. Patil,M,47,IND,GEN,245583,147849,134,0.09
2041,Mahalakshmi Layout,B.B.M.P(North),C. Indrani,F,55,IND,GEN,245583,147849,205,0.14
2042,Mahalakshmi Layout,B.B.M.P(North),Dhananjaya .R,M,29,IND,GEN,245583,147849,86,0.06
2043,Mahalakshmi Layout,B.B.M.P(North),K.N. Sridhar,M,48,IND,GEN,245583,147849,967,0.65
2044,Mahalakshmi Layout,B.B.M.P(North),Varalakshmi,F,40,IND,GEN,245583,147849,327,0.22
2045,Mahalakshmi Layout,B.B.M.P(North),S. Harish,M,45,BJP,GEN,245583,147849,23545,15.93
2046,Mahalakshmi Layout,B.B.M.P(North),Rajshree Muralidhar,F,40,LSP,GEN,245583,147849,1168,0.79
2047,Mahalakshmi Layout,B.B.M.P(North),N.L. Narendrababu,M,51,INC,GEN,245583,147849,50757,34.33
2048,Malleshwaram,B.B.M.P(North),M. S. Prakash,M,54,SUCI,GEN,173755,108299,153,0.14
2049,Malleshwaram,B.B.M.P(North),Dr. Meenakshi Bharath,F,55,LSP,GEN,173755,108299,7610,7.03
2050,Malleshwaram,B.B.M.P(North),Shwetha .S,F,27,JD(S),GEN,173755,108299,2827,2.61
2051,Malleshwaram,B.B.M.P(North),H. Girish,M,26,IND,GEN,173755,108299,95,0.09
2052,Malleshwaram,B.B.M.P(North),S. Sathyaprakash,M,47,IND,GEN,173755,108299,319,0.29
2053,Malleshwaram,B.B.M.P(North),Dr. Ashwath Narayan C. N.,M,45,BJP,GEN,173755,108299,57609,53.19
2054,Malleshwaram,B.B.M.P(North),Manjunath. G (Gowda),M,28,BSRC,GEN,173755,108299,183,0.17
2055,Malleshwaram,B.B.M.P(North),Kumar .N.,M,46,KJP,GEN,173755,108299,1910,1.76
2056,Malleshwaram,B.B.M.P(North),B. K. Shivaram.,M,60,INC,GEN,173755,108299,36543,33.74
2057,Malleshwaram,B.B.M.P(North),N. S. Shivanna,M,62,IND,GEN,173755,108299,93,0.09
2058,Malleshwaram,B.B.M.P(North),Prabhakar,M,66,HND,GEN,173755,108299,62,0.06
2059,Malleshwaram,B.B.M.P(North),Vishwanat Bhagawat,M,67,IND,GEN,173755,108299,190,0.18
2060,Malleshwaram,B.B.M.P(North),Rajesh. P.,M,42,IND,GEN,173755,108299,71,0.07
2061,Malleshwaram,B.B.M.P(North),B. T. Lalitha Naik,F,69,WPOI,GEN,173755,108299,236,0.22
2062,Malleshwaram,B.B.M.P(North),B. Linge Gowda,M,34,IND,GEN,173755,108299,125,0.12
2063,Malleshwaram,B.B.M.P(North),Eshwara. H. A,M,30,BSP,GEN,173755,108299,273,0.25
2064,Hebbal,B.B.M.P(North),R. Jagadeesh Kumar,M,56,BJP,GEN,210497,115540,38162,33.03
2065,Hebbal,B.B.M.P(North),Abdul Basheer,M,65,RCMP,GEN,210497,115540,508,0.44
2066,Hebbal,B.B.M.P(North),M.Manjunath,M,43,IND,GEN,210497,115540,281,0.24
2067,Hebbal,B.B.M.P(North),M.Venkatesha,M,59,BPJP,GEN,210497,115540,246,0.21
2068,Hebbal,B.B.M.P(North),Manjunatha.A,M,33,IND,GEN,210497,115540,235,0.2
2069,Hebbal,B.B.M.P(North),Dr.Prabhashankar,F,75,MPHP,GEN,210497,115540,211,0.18
2070,Hebbal,B.B.M.P(North),Chand Pasha,M,42,IND,GEN,210497,115540,191,0.17
2071,Hebbal,B.B.M.P(North),Nandimandalam Madhava Raju,M,61,IND,GEN,210497,115540,185,0.16
